AEW541_mse,AEW541_cor,Nilotinib_mse,Nilotinib_cor,17-AAG_mse,17-AAG_cor,PHA-665752_mse,PHA-665752_cor,Lapatinib_mse,Lapatinib_cor,Nutlin-3_mse,Nutlin-3_cor,AZD0530_mse,AZD0530_cor,PF2341066_mse,PF2341066_cor,L-685458_mse,L-685458_cor,ZD-6474_mse,ZD-6474_cor,Panobinostat_mse,Panobinostat_cor,Sorafenib_mse,Sorafenib_cor,Irinotecan_mse,Irinotecan_cor,Topotecan_mse,Topotecan_cor,LBW242_mse,LBW242_cor,PD-0325901_mse,PD-0325901_cor,PD-0332991_mse,PD-0332991_cor,Paclitaxel_mse,Paclitaxel_cor,AZD6244_mse,AZD6244_cor,PLX4720_mse,PLX4720_cor,RAF265_mse,RAF265_cor,TAE684_mse,TAE684_cor,TKI258_mse,TKI258_cor,Erlotinib_mse,Erlotinib_cor
0.40256660609678,0.378797783126135,0.4958985473652569,0.5140120493052798,0.7228779090213581,0.5093516882120419,0.3108746199058405,0.35137921058647775,0.43486025547757196,0.5025657051227549,0.24467616456838348,0.20152506579439128,0.6648436177577335,0.261444928588322,0.3018772158330895,0.46810930160899344,0.24619976207490885,0.33138216769001216,0.42319179128420176,0.28295707138540477,0.36569519511045673,0.6346025976114932,0.23205202448434228,0.3600112938629566,0.7756505449548269,0.627754964655912,1.2313469401983979,0.5198271423967821,0.5147583979167227,0.22706019663796073,1.1284220260265176,0.677875974679274,0.3484496627789629,0.4260284619056225,1.0965362887500456,0.6374294077983121,0.9355641069530144,0.5049428805424571,0.34961303836959723,0.4265576656386891,0.5539428985858703,0.3105105930735898,0.7578065483803363,0.2747358246498349,0.23733213145388837,0.4851793744250899,0.3214371215966641,0.3266751486455154
0.28128761247478107,0.3360552128914432,0.9002841083829725,0.5624470045036953,0.8546439557632254,0.5540336251295622,0.2616710632086945,0.11002184935344136,0.4027637254073909,0.34981024448358516,0.22127220860287894,0.25846367817551225,0.7100212931759214,0.25159646927046686,0.26377925126745255,0.37470472138149713,0.22323866876795842,0.5779948124780047,0.5990530755865492,0.339371354625795,0.4611974082611554,0.5835688034298258,0.19782402217545986,0.47683167021598755,0.6899638544161044,0.7042979274936513,1.055488381633845,0.6119132107337724,0.7358939714838176,0.25374729292168346,1.3124734334619077,0.6821380292022209,0.3092410921190474,0.48782410120296066,1.0929430717192963,0.5908330305774121,0.9757684752036576,0.6224236026852574,0.3264548825960674,0.4859346352466227,0.5179793959161169,0.44789783097614994,0.6394219093480168,0.36501933148071725,0.29459832617154585,0.31860744996811935,0.3485070532519641,0.4954550569299135
0.28798741975269987,0.3864348583052772,0.6285897334157629,0.47819014570891455,0.9873780016233028,0.43796420437042277,0.32630665632333616,0.28302689339399123,0.4144673461012815,0.4539176526735089,0.1851055852434437,0.2255200503963697,0.743894038344315,0.33304276289905327,0.33742855154700946,0.4092976208386424,0.24904937615038955,0.4974774324974364,0.4824893986164725,0.324925905939271,0.2900498408777084,0.7471821365543267,0.15127377417333862,0.558879382051412,0.7998942222695338,0.6595153812690157,1.1141220388638442,0.5848778479627248,0.5519860824727306,0.1327229701407364,1.2546208015111766,0.7701067095216677,0.23983830873407663,0.539751884209219,0.9568064853967203,0.6922434694622911,0.8895234304124935,0.5683239116526969,0.23620002827278408,0.35396005743877823,0.45993768830572995,0.36280339461680805,0.610639266012856,0.5541351351051923,0.3049252492306001,0.3665770096524173,0.38437939026521367,0.3605430864684878
0.23539720884211757,0.5092192742334861,0.45690461938665816,0.4719837343584389,0.945627571139452,0.3783150850141375,0.2715162757901987,0.3187144486390517,0.32570304257711885,0.4946595284236307,0.28196835234387513,0.17639885323023372,0.5719265149585925,0.41372765236441406,0.31257631720723744,0.2904456075750176,0.2116005386785183,0.5425923117831348,0.5151000882375184,0.2759237254770193,0.4221584604690746,0.6177180778292365,0.3227033141804713,0.5165140722291698,0.9208707220747245,0.545186038540427,1.3092074403759406,0.4704514232190641,0.5084103266197354,0.2409777418595883,1.0815453695053825,0.7159083699837299,0.28411098261361883,0.5258660906001512,1.2167623853242429,0.5837242611832623,0.8639809537205284,0.6123656103475317,0.2970060038650385,0.28387133461985314,0.49946381123466344,0.352939461249666,0.5932074917243008,0.4894111993358446,0.2647196831888556,0.42830647694874996,0.4673934923698078,0.35432411357296745
0.3498872988167181,0.45795642774069795,0.5729875706529455,0.36763696603108503,0.7376935802217679,0.5529009700910686,0.3175229212278895,0.19614008558104723,0.42692295647784806,0.47885209190568856,0.19996013115161712,0.25224139963196834,0.565562857495324,0.23098534836173615,0.35371481825357753,0.36256119984726104,0.27215749350265844,0.4814449649038497,0.5759364924945265,0.14807350989629448,0.4656714271460077,0.6426716805510161,0.2195719836531487,0.3737582683247092,0.9473040076050439,0.5458973367240869,1.1709531907110344,0.4795141759597017,0.40649011208046604,0.21667571645547162,1.2569928499412448,0.6422036831357317,0.4360760215671279,0.3646720724681794,1.0953628146307295,0.5854595987578167,0.8728055283125501,0.6268773823484833,0.3370084775386946,0.46103224430919426,0.6141012256724682,0.28602512779603934,0.5302213322125029,0.4658071360816522,0.2983455685120874,0.3958605536426931,0.33302692619936064,0.33893781142974516
0.2775696288353781,0.353891328487225,0.47627094821250726,0.5114264766503265,0.7127873841331237,0.39742335643745713,0.3389600811136319,0.2304656352787057,0.37051524852463835,0.2967091560540785,0.20072662340889375,0.24163811901666646,0.7746187663856027,0.12288025378499629,0.32157454022096205,0.4367129796941519,0.17532556540462976,0.518693332751576,0.49351018510154954,0.2736501946518276,0.35151908622482503,0.6676183509082306,0.26341870975574394,0.39199473874769164,0.7593818214094363,0.6075220089199653,1.2534048595344216,0.5257169497578148,0.6287105908062461,0.23618024116656733,1.2065678838512837,0.7158951304229496,0.26639859559130213,0.3560193972275479,1.1276441138853104,0.5412411209447082,0.8490301384294286,0.6533538492879152,0.3110739129153379,0.5535721494645276,0.5234257329656227,0.35485114960515535,0.836621399504674,0.29317073526579485,0.26640795198828016,0.34885635846714474,0.3799780032101069,0.4706407454819488
0.27182353493907974,0.33233497525596895,0.7384492622382169,0.38888176945406083,0.814570022444864,0.4242718859733177,0.3226266644233869,0.21203917038043035,0.3538226452755318,0.5483119382217829,0.3155671209756619,0.14057165138566058,0.6966087196828475,0.3076518349155205,0.30162101735870445,0.3748098169223065,0.24461523453435696,0.5193911194857697,0.4124555721882762,0.4509134227321665,0.4352099848619079,0.5527467733591178,0.17223372609869228,0.1512606958395382,0.7368962400250725,0.6897589723392231,1.0291551486006234,0.5665175936909566,0.4733206598622991,0.09213404945506974,1.1495973637811525,0.6552442129385267,0.3618178372612986,0.4689298078326226,1.285489035576052,0.5539822388940308,0.6949663839540501,0.6551579949206088,0.44872061198656726,0.3160682485630826,0.5223767458665171,0.3689501178565325,0.6900538158009302,0.3833154729051608,0.3032662106733076,0.5174931384279455,0.4021228024905741,0.3741825482940755
0.32464528811411186,0.42884454308792663,0.33856747531826775,0.5108440735325296,0.9875270347903474,0.5298349049302332,0.30952978590228664,0.2777208513460766,0.28273466926676416,0.47447236443219626,0.23748099480556037,0.20580018012007545,0.5779675284696157,0.2523603302714224,0.3532421773463165,0.257370680124959,0.2035438431958107,0.5115422996048861,0.5149073641447247,0.3730356738576864,0.45296020702947426,0.5516429406469922,0.3546114564047828,0.5020552093504198,0.9453334031287188,0.6121134765582067,0.9033641670411948,0.6894939487267587,0.5298459558601479,0.2654927937775706,1.2426614033032413,0.6401090459602743,0.39534155847727165,0.4844049586336548,0.8934941930011677,0.6395622963436551,1.1081851346810785,0.5600091469663723,0.2718994552950217,0.034610703042501606,0.5023341537152594,0.2879599968091431,0.616108348241349,0.35105197952019773,0.31682237448374256,0.37004399746832456,0.37185138185465516,0.3853004958436564
0.3800645857673385,0.2942299969698589,0.6184718410691374,0.5860816756365946,0.7240295542523141,0.5668657041395061,0.23914229186673236,0.36154952858752426,0.2962010311449263,0.3655528665858716,0.24397437088553,-0.03551194893096138,0.7028746206894272,0.21997515436257173,0.26043054520866815,0.36754283743662186,0.2699758912371392,0.48788089997596895,0.534287323100585,0.33090798516528913,0.39312745982967895,0.6902040903177414,0.22976048708802402,0.22909978303634496,0.8564850551435089,0.6042255963076273,1.111724861858449,0.5993797461361414,0.5393692640629936,0.18862009438861144,1.3394460908973713,0.6830495242918164,0.2931155548717892,0.47079192948739945,0.9992774486349714,0.6727415834835514,0.8803784676652159,0.578965738913583,0.38957693259206033,0.3012095795126215,0.5320032017459293,0.424245713530384,0.67106689900274,0.3300958565447539,0.2726518732651755,0.46287182367058166,0.3467407425472304,0.3407113894646328
0.38058906239713014,0.3766437505767646,0.6893198383068222,0.6661644770847196,1.0247589220438569,0.46657189034620034,0.2712568123084275,0.2538678334068131,0.3813060278323205,0.38881766939198953,0.21353862965398523,0.14717036014682533,0.6582981956187238,0.23231477953397825,0.1988661873417931,0.4092293713684751,0.18327706418466633,0.5610528315603027,0.4971342035091071,0.17817772592153838,0.3303190523438743,0.7187754666033261,0.2123673069079081,0.4086536162926087,0.7639625630890132,0.5977253507375598,1.159518456061326,0.5660500891411286,0.640097783067308,0.2140502089850134,1.2413706580147608,0.6980452370185951,0.3440446784715299,0.4132927821504485,1.2049230900413255,0.5912980412685443,1.2266917524966057,0.6099983718820262,0.2876985154267417,0.391423471359508,0.4753645196360663,0.39662058441189213,0.5936132246083212,0.30340392814779726,0.29700843420235634,0.4422242890599025,0.33282569711571713,0.36737313967582547
